ID,Rank,TOP_BLUE_Champ,JG_BLUE_Champ,MID_BLUE_Champ,BOT_BLUE_Champ,SUP_BLUE_Champ,TOP_RED_Champ,JG_RED_Champ,MID_RED_Champ,BOT_RED_Champ,SUP_RED_Champ,Blue_Win,Red_Win
4224743524,platinum,Akshan,Rammus,Renata Glasc,Jhin,Karma,Fiora,Ekko,Annie,Caitlyn,Morgana,True,False
4222997728,diamond,Singed,Poppy,Veigar,Ezreal,Renata Glasc,Rengar,Zac,Sylas,Jinx,Bard,True,False
4222982724,platinum,Rumble,Rammus,Malphite,Jhin,Nautilus,Singed,Zac,Ahri,Ezreal,Senna,True,False
4222158450,platinum,Graves,Kha'Zix,Zed,Kai'Sa,Nautilus,Aatrox,Trundle,Qiyana,Ezreal,Yuumi,False,True
4222193006,platinum,Gangplank,Rek'Sai,Ahri,Draven,Thresh,Sett,Rammus,Veigar,Zeri,Pyke,False,True
4222099179,gold,Zilean,Viego,Ahri,Vayne,Yuumi,Sion,Hecarim,Annie,Miss Fortune,Lulu,True,False
4214860078,platinum,Poppy,Jarvan IV,Vex,Jhin,Blitzcrank,Sett,Kha'Zix,Vel'Koz,Vayne,Nami,True,False
4213551690,gold,,Diana,Anivia,Yasuo,Karma,Quinn,Kha'Zix,Ryze,Jhin,Sona,False,True
4205052014,platinum,Kayle,Zac,Irelia,Jinx,Zilean,Mordekaiser,Viego,Ryze,Jhin,Soraka,False,True
4204996417,platinum,Sion,Rek'Sai,Qiyana,Draven,Thresh,Teemo,Hecarim,Corki,Jhin,Janna,False,True
4201800804,diamond,Garen,Master Yi,Syndra,Tristana,Janna,Trundle,Kayn,Lissandra,Jinx,Braum,True,False
4201503779,platinum,Ezreal,Nunu & Willump,Jarvan IV,Veigar,Pyke,Gragas,Trundle,Katarina,Jhin,Zyra,True,False
4201475433,platinum,Zeri,Viego,Vex,Vayne,Zilean,Singed,Rammus,Yasuo,Jinx,Leona,False,True
4201417902,platinum,Jax,Hecarim,Xerath,Vayne,Thresh,Trundle,Rammus,Ekko,Caitlyn,Morgana,False,True
4201169294,platinum,Samira,Sejuani,Twisted Fate,Kog'Maw,Lulu,Seraphine,Trundle,Akali,Miss Fortune,Galio,False,True
4201181332,platinum,Kled,Zac,Viktor,Aphelios,Nami,Wukong,Fiddlesticks,Vladimir,Xayah,Janna,False,True
4199464683,diamond,Tryndamere,Jarvan IV,Viktor,Vayne,Lulu,Jax,Fiddlesticks,Ahri,Jinx,Janna,False,True
4199460377,,Akali,Rammus,Corki,Jhin,Zilean,Tryndamere,Xin Zhao,Viktor,Zeri,Seraphine,True,False
4198272006,diamond,Volibear,Nunu & Willump,Zed,Caitlyn,Senna,Shen,Gwen,Qiyana,Jhin,Swain,False,True
4197600284,platinum,Graves,Kha'Zix,Zoe,Kai'Sa,Lulu,Ryze,Rammus,Yone,Jinx,Morgana,False,True
4197540479,diamond,Renekton,Trundle,Vex,Jhin,Karma,Aatrox,Ekko,Taliyah,Zeri,Blitzcrank,True,False
4195721859,platinum,Darius,Nunu & Willump,Anivia,Jhin,Swain,Kennen,Jarvan IV,LeBlanc,Ezreal,Sona,True,False
4195682839,diamond,Skarner,Trundle,Zeri,Ezreal,Zyra,Jax,Rammus,Corki,Kai'Sa,Rakan,True,False
4192944078,,Urgot,Amumu,Corki,Mordekaiser,Nautilus,Irelia,Elise,Viktor,Ezreal,Leona,False,True
4191783632,platinum,Darius,Shaco,Vel'Koz,Lucian,Yuumi,Aatrox,Hecarim,Sylas,Ashe,Xerath,True,False
4191718162,platinum,Sett,Vi,Corki,Zeri,Yuumi,Darius,Rammus,Viktor,Caitlyn,Zyra,False,True
4189976837,platinum,Darius,Kindred,LeBlanc,Caitlyn,Zilean,Nasus,Graves,Veigar,Zeri,Karma,True,False
4189970917,platinum,Jax,Trundle,Viktor,Jinx,Janna,Ornn,Karthus,Graves,Caitlyn,Lux,True,False
4187769399,platinum,Jax,Ekko,Zed,Vayne,Lulu,Sion,Rammus,Syndra,Jinx,Maokai,False,True
4187718643,platinum,Camille,Yone,Syndra,Ezreal,Lulu,Gwen,Ekko,Kayle,Jinx,Soraka,False,True
4187700188,diamond,Tryndamere,Rammus,Taliyah,Ezreal,Yuumi,Malphite,Fiddlesticks,Graves,Jinx,Lulu,True,False
4186144990,platinum,Dr. Mundo,Elise,LeBlanc,Aphelios,Karma,Fiora,Trundle,Lux,Ezreal,Nami,False,True
4180765391,diamond,Vayne,Olaf,Viktor,Caitlyn,Ziggs,Dr. Mundo,Rammus,Corki,Lucian,Nami,True,False
4180297373,platinum,Darius,Hecarim,Ahri,Kai'Sa,Karma,Fiora,Rammus,Corki,Jinx,Morgana,False,True
4179567291,diamond,Camille,Amumu,Talon,Jhin,Nami,Gwen,Ekko,Aurelion Sol,Jinx,Morgana,False,True
4179528444,platinum,Sion,Talon,Vladimir,Kai'Sa,Nami,Kayle,Trundle,Corki,Jinx,Leona,False,True
4178723493,gold,Tryndamere,Zac,Azir,Ezreal,Twitch,Lillia,Rammus,Sylas,Jhin,Lulu,True,False
4178225918,platinum,Ornn,Kha'Zix,Malzahar,Jinx,Braum,Warwick,Amumu,Qiyana,Twitch,Lulu,False,True
4178125313,platinum,Draven,Master Yi,Kai'Sa,Caitlyn,Taric,Shen,Diana,Jayce,Ezreal,Seraphine,False,True
4178057518,platinum,Kayle,Rammus,Akali,Twitch,Rakan,Graves,Ekko,Malzahar,Jinx,Amumu,False,True
4174334644,gold,Akshan,Jarvan IV,Viktor,Kai'Sa,Lulu,Irelia,Trundle,Pyke,Vayne,Nami,False,True
4172604874,platinum,Kayle,Rengar,Twisted Fate,Caitlyn,Nami,Gangplank,Rammus,Zed,Draven,Brand,True,False
4172558098,gold,Sett,Udyr,Akali,Ezreal,Galio,Urgot,Trundle,Ziggs,Jhin,Swain,True,False
4170371975,platinum,Sion,Sejuani,Xerath,Caitlyn,Miss Fortune,Irelia,Rammus,Corki,Jhin,Pyke,False,True
4169385706,gold,Akshan,Shyvana,Twisted Fate,Jhin,Vex,Teemo,Jarvan IV,Zed,Xayah,Leona,False,True
4169372399,platinum,Teemo,Trundle,Corki,Caitlyn,Nautilus,Akali,Sejuani,Akshan,Ezreal,Lulu,True,False
4168153870,platinum,Aatrox,Rammus,Sylas,Aphelios,Leona,Kennen,Graves,Zed,,,True,False
4168008400,diamond,Camille,Amumu,Katarina,Jinx,Lulu,Gangplank,Taliyah,Ahri,Vayne,Leona,False,True
4167984469,diamond,Fiora,Rammus,Lux,Tristana,Alistar,Camille,Evelynn,Akshan,Caitlyn,Lulu,True,False
4167878330,platinum,Sett,Xin Zhao,Annie,Xayah,Zyra,Yorick,Rammus,Katarina,Jinx,Leona,False,True
4167835204,platinum,Akali,Rammus,Katarina,Kai'Sa,Pyke,Darius,Hecarim,Zilean,Jinx,Rakan,True,False
4167890628,gold,Mordekaiser,Hecarim,Ahri,Caitlyn,Yuumi,Yorick,Rammus,Katarina,Miss Fortune,Blitzcrank,False,True
4167762993,platinum,Viktor,Viego,Katarina,Caitlyn,Lux,Tahm Kench,Rammus,LeBlanc,Jhin,Alistar,True,False
4167742552,,Graves,Poppy,Syndra,Caitlyn,Lux,Aatrox,Hecarim,Vex,Kai'Sa,Nami,False,True
4166111245,,Darius,Rammus,Lux,Kai'Sa,Leona,Gnar,Graves,Ahri,Draven,Soraka,True,False
4153254765,gold,Jax,Poppy,Sylas,Miss Fortune,Lux,Darius,Amumu,Viktor,Jhin,Senna,True,False
4151074417,gold,Viktor,Lee Sin,Akshan,Miss Fortune,Lux,Jax,Hecarim,Veigar,Kai'Sa,Pyke,True,False
4150699849,gold,Irelia,Rammus,Twisted Fate,Jinx,Nautilus,Dr. Mundo,Talon,Malphite,Yasuo,Alistar,True,False
4145288717,platinum,Pantheon,Rammus,Twisted Fate,Aphelios,Ashe,Garen,Viego,Nasus,Tristana,Lulu,False,True
4143291129,platinum,Yone,Kha'Zix,Neeko,Jhin,Rakan,Kayle,Graves,Akali,Samira,Maokai,True,False
4143194075,gold,Cho'Gath,Talon,Yasuo,Ashe,Soraka,Graves,Rammus,Syndra,Veigar,Zilean,False,True
4255620225,diamond,Ornn,Rek'Sai,Veigar,Kai'Sa,Pyke,Singed,Volibear,Lissandra,Caitlyn,Lux,False,True
4255561412,diamond,Urgot,Kha'Zix,Viktor,Lucian,Nami,Riven,Hecarim,Vex,Xayah,Karma,True,False
4255387205,diamond,Aatrox,Lee Sin,Kai'Sa,Caitlyn,Bard,Singed,Hecarim,Ahri,Kog'Maw,Senna,False,True
4255382898,platinum,Aatrox,Graves,Annie,Vayne,Nami,Garen,Mordekaiser,Ahri,Jinx,Leona,True,False
4255347759,diamond,Riven,Kha'Zix,Ahri,Kai'Sa,Lulu,Darius,Ekko,Zilean,Lucian,Renata Glasc,False,True
4255014626,diamond,Darius,Udyr,Ahri,Caitlyn,Soraka,Garen,Nunu & Willump,Kai'Sa,Jinx,Renata Glasc,True,False
4254918941,diamond,Renekton,Kayn,Ahri,Ezreal,Nautilus,Gnar,Lee Sin,Kassadin,Aphelios,Karma,True,False
4254865558,diamond,Darius,Viego,Ahri,Ezreal,Nami,Sett,Graves,Veigar,Lucian,Janna,True,False
4254839982,platinum,Jax,Rek'Sai,Xerath,Samira,Lulu,,Jarvan IV,Qiyana,Lucian,Nami,True,False
4254705076,platinum,Garen,Master Yi,Veigar,Jhin,Nautilus,Camille,Nidalee,Viktor,Samira,Alistar,False,True
4254628338,platinum,Yone,Rek'Sai,Viktor,Sona,Karma,Jax,Kayn,Sylas,Soraka,Yuumi,False,True
4254030605,platinum,Kayle,Karthus,Irelia,Illaoi,Senna,Jayce,Volibear,Viktor,Zeri,Soraka,True,False
4253927818,gold,Draven,Warwick,Garen,Kai'Sa,Renata Glasc,Darius,Udyr,Jayce,Ashe,Malphite,False,True
4253830157,diamond,Jayce,Fiddlesticks,Viktor,Ashe,Lux,Sett,Shaco,Zed,Veigar,Sona,True,False
4253434185,platinum,Irelia,Olaf,LeBlanc,Draven,Nautilus,Sion,Kha'Zix,Viktor,Ezreal,Rakan,False,True
4253450069,platinum,Fiora,Kha'Zix,Cassiopeia,Jhin,Senna,Aatrox,Udyr,Twisted Fate,Rakan,Shen,True,False
4253415447,platinum,Sion,Shaco,Syndra,Twitch,Nautilus,Sett,Talon,Veigar,Seraphine,Senna,False,True
4253384139,platinum,Vayne,Kayn,Lissandra,Zeri,Soraka,Akali,Talon,Lux,Lucian,Pyke,False,True
4253361766,diamond,Mordekaiser,Kindred,Tristana,Twitch,Taliyah,Sett,Kayn,Akali,Miss Fortune,Blitzcrank,True,False
4253309066,,Kayle,Kha'Zix,Ahri,Kai'Sa,Nautilus,Garen,Lee Sin,Veigar,Jhin,Thresh,True,False
4253316027,platinum,Jax,Udyr,Syndra,Kai'Sa,Shaco,Jayce,Rengar,Ahri,Miss Fortune,Alistar,True,False
4253303988,diamond,Camille,Jarvan IV,Xerath,Caitlyn,Morgana,Jax,Xin Zhao,Veigar,Ezreal,Yuumi,False,True
4253213547,diamond,Heimerdinger,Warwick,Annie,Aphelios,Ashe,Jayce,Ekko,Viktor,Varus,Sona,True,False
4253179700,platinum,Mordekaiser,Warwick,Lucian,Varus,Janna,Kayle,Jarvan IV,Viktor,Zeri,Ivern,True,False
4253169578,platinum,Gnar,Lillia,Ahri,Twitch,Lulu,Sett,Viego,Xerath,Ezreal,Renata Glasc,False,True
4252933864,platinum,Camille,Viego,Viktor,Zeri,Thresh,Garen,Shyvana,Zoe,Jhin,Blitzcrank,True,False
4252641437,platinum,Kayle,Trundle,Cho'Gath,Samira,Renata Glasc,Sion,Gwen,Malzahar,Twitch,Zilean,False,True
4252616969,platinum,Olaf,Ekko,Lux,Vayne,Lulu,Vladimir,Sejuani,Ahri,Jhin,Sona,False,True
4252621525,diamond,Garen,Graves,Viktor,Jhin,Karma,Akali,Viego,Qiyana,Jinx,Soraka,True,False
4252576937,diamond,Graves,Nocturne,Syndra,Jhin,Sona,Gragas,Zac,Viktor,Caitlyn,Nami,True,False
4252198683,platinum,Aatrox,Diana,Vayne,Ezreal,Janna,Mordekaiser,Zac,Akshan,Zeri,Sona,True,False
4252165923,diamond,Aatrox,Graves,Lissandra,Ezreal,Shaco,Jax,Zac,Irelia,Twitch,Senna,False,True
4251425499,platinum,Volibear,Trundle,Kassadin,Kalista,Leona,Gangplank,Zac,Ekko,Tahm Kench,Senna,False,True
4251372379,platinum,Akali,Shyvana,Ekko,Ezreal,Leona,Aatrox,Rengar,Viktor,Jinx,Soraka,True,False
4251318318,diamond,Udyr,Zac,Yasuo,Sivir,Lux,Volibear,Viego,Sett,Jinx,Zyra,True,False
4251099470,diamond,Mordekaiser,Kha'Zix,Veigar,Vayne,Ashe,Fiora,Zac,Kai'Sa,Yasuo,Senna,False,True
4250507691,platinum,Jax,Sejuani,Corki,Jhin,Xerath,Gragas,Jarvan IV,Quinn,Zeri,Soraka,True,False
4250513377,diamond,Gangplank,Kha'Zix,Lux,Aphelios,Taric,Mordekaiser,Zac,Kai'Sa,Jinx,Blitzcrank,False,True
4250469508,platinum,Gwen,Rammus,Renekton,Jinx,Leona,Tryndamere,Diana,Kassadin,Zeri,Blitzcrank,True,False
4250484980,diamond,Aatrox,Fiddlesticks,Veigar,Sivir,Brand,Darius,Diana,Akali,Caitlyn,Soraka,False,True
4250444036,platinum,Tryndamere,Karthus,Zeri,Varus,Lux,Sion,Lee Sin,Qiyana,Jhin,Nautilus,True,False
4250418685,,Camille,Viego,Kai'Sa,Jhin,Brand,Darius,Rek'Sai,Anivia,Jinx,Lulu,False,True
4250387077,platinum,Fiora,Shaco,Sylas,Jhin,Brand,Kennen,Kindred,Corki,Caitlyn,Swain,True,False
4250411303,diamond,Fiora,Ekko,Lucian,Ashe,Morgana,Gangplank,Lee Sin,Syndra,Samira,Blitzcrank,True,False
4250339545,diamond,Darius,Rek'Sai,Viktor,Veigar,Senna,Volibear,Warwick,Kassadin,Zeri,Shen,True,False
4250356180,diamond,Graves,Nocturne,Viktor,Lucian,Leona,Malphite,Rek'Sai,Vex,Draven,Nautilus,False,True
4250360336,diamond,Malphite,Diana,Syndra,Lucian,Soraka,Aatrox,Ekko,Galio,Kai'Sa,Leona,False,True
4250297811,diamond,Darius,Rammus,Aurelion Sol,Ezreal,Rakan,Fiora,Volibear,Viktor,Samira,Swain,False,True
4250267126,diamond,Fiora,Olaf,Katarina,Ezreal,Xerath,Jayce,Viego,Viktor,Twitch,Lulu,True,False
4250284617,diamond,Yasuo,Nunu & Willump,Xerath,Jhin,Thresh,Volibear,Sejuani,Katarina,Twitch,Leona,False,True
4250272646,platinum,Poppy,Volibear,Xerath,Lucian,Brand,Darius,Karthus,Ahri,Ezreal,Pyke,True,False
4249907926,platinum,Sion,Fiddlesticks,Ahri,Ezreal,Karma,Gnar,Graves,Viktor,Jhin,Pyke,True,False
4249732249,platinum,Yone,Trundle,Akshan,Kai'Sa,Lulu,Urgot,Diana,Twisted Fate,Jhin,Bard,False,True
4249716417,diamond,Kayle,Lee Sin,Yasuo,Jhin,Pyke,Kennen,Kayn,Xerath,Jinx,Lulu,True,False
4249694706,diamond,Urgot,Hecarim,Viktor,Caitlyn,Lux,Aatrox,Graves,Ryze,,Lulu,True,False
4249681629,diamond,Jayce,Vi,Lux,Vayne,Janna,Malphite,Trundle,Viktor,Kai'Sa,Blitzcrank,True,False
4249616119,diamond,Singed,Hecarim,Viktor,Twitch,Lulu,Aatrox,Graves,Kayle,Ezreal,Karma,True,False
4249642274,diamond,Jayce,Viego,Twisted Fate,Ezreal,Senna,Poppy,Kayn,Xerath,Jinx,Karma,False,True
4249432736,diamond,Gragas,Lee Sin,Qiyana,Tristana,Galio,Trundle,Nocturne,Akshan,Heimerdinger,Ivern,True,False
4249431277,diamond,Gragas,Pantheon,Ahri,Samira,Alistar,Camille,Zac,Tryndamere,Ezreal,Renata Glasc,False,True
4249379059,platinum,Aatrox,Lee Sin,Viktor,Lucian,Amumu,Yone,Ekko,Yasuo,Ezreal,Karma,True,False
4249396835,diamond,Jayce,Warwick,Xerath,Jhin,Bard,Sion,Volibear,Viktor,Ezreal,Renata Glasc,False,True
4248851094,diamond,Ornn,Graves,Ahri,Kai'Sa,Leona,Sett,Viego,Lissandra,Sivir,Renata Glasc,True,False
4248776512,diamond,Aatrox,Trundle,Zilean,Caitlyn,Leona,Heimerdinger,Gwen,Ahri,Jinx,Nautilus,True,False
4248762454,diamond,Ornn,Kayn,Diana,Jhin,Thresh,Aatrox,Viego,Lissandra,Vayne,Lulu,False,True
4248561454,platinum,Urgot,Zac,Veigar,Jinx,Karma,Yone,Lee Sin,Viktor,Ezreal,Renata Glasc,True,False
4248544755,diamond,Yone,Ekko,Akshan,Ashe,Lux,Neeko,Zac,Viktor,Twitch,Senna,False,True
4248513452,diamond,Sett,Volibear,Sylas,Jinx,Nautilus,Gangplank,Trundle,Orianna,Zeri,Leona,False,True
4248500941,platinum,Volibear,Fiddlesticks,Vladimir,Aphelios,Senna,Illaoi,Master Yi,Ahri,Jhin,Zyra,False,True
4248319426,diamond,Gnar,Kha'Zix,Viktor,Tristana,Leona,Akali,Warwick,Akshan,Kai'Sa,Janna,True,False
4248321937,platinum,Sett,Zed,Viktor,Jinx,Lux,Kennen,Rengar,Taliyah,Samira,Nautilus,False,True
4242565186,diamond,Olaf,Twitch,Cassiopeia,Xayah,,Darius,Viego,Corki,Caitlyn,Zyra,False,True
4242518991,diamond,Gangplank,Lee Sin,Kai'Sa,Zeri,Zilean,Riven,Trundle,Neeko,Seraphine,Zyra,True,False
4242221907,diamond,Irelia,Hecarim,Lissandra,Samira,Nautilus,Malphite,Lee Sin,Yone,Draven,Taric,True,False
4242186933,platinum,Irelia,Zac,Orianna,Aphelios,Lux,Malphite,Xin Zhao,Viktor,Jinx,Leona,False,True
4242183618,diamond,Kayle,Sejuani,Ahri,Zeri,Rakan,Gangplank,Zac,Malzahar,Aphelios,Thresh,True,False
4242161010,platinum,Rengar,Jarvan IV,Lissandra,Twitch,Rakan,Volibear,Viego,Akali,Jinx,Blitzcrank,False,True
4242096457,diamond,Tahm Kench,Warwick,Kassadin,Caitlyn,Senna,Urgot,Rek'Sai,Xerath,Brand,Nami,False,True
4242094148,diamond,Riven,Olaf,Viktor,Jinx,Thresh,Sion,Graves,Malzahar,Aphelios,Morgana,True,False
4242009123,platinum,Teemo,Rengar,Anivia,Twitch,Braum,Rumble,Sejuani,Viktor,Jinx,Pantheon,False,True
4242025676,platinum,Fiora,Nunu & Willump,Malphite,Veigar,Sona,Nasus,Mordekaiser,Viktor,Jinx,Blitzcrank,False,True
4241865880,platinum,Malphite,Nocturne,Lissandra,Kai'Sa,Senna,Jayce,Fiddlesticks,Zed,Vayne,Leona,True,False
4241909875,,Riven,Ekko,Xerath,Kai'Sa,Qiyana,Kennen,Lee Sin,Zed,Jinx,Janna,True,False
4241828947,,Fiora,Kayn,Fizz,Jhin,Xerath,Riven,Rek'Sai,Ahri,Vayne,Karma,True,False
4241457164,diamond,Neeko,Hecarim,Akali,Jinx,Yuumi,Nocturne,Zac,Ahri,Aphelios,Lulu,True,False
4241471118,platinum,Cho'Gath,Trundle,Diana,Jinx,Braum,Yone,Viego,Fizz,Vayne,Thresh,False,True
4241436380,platinum,Poppy,Olaf,Lissandra,Zeri,Yuumi,Akshan,Vi,Fizz,Caitlyn,Lux,True,False
4241433315,platinum,Akshan,Graves,Vex,Zeri,Yuumi,Nocturne,Ekko,Viktor,Aphelios,Nami,False,True
4241349616,diamond,Vayne,Nocturne,Akshan,Aphelios,Sona,Akali,Graves,Viktor,Veigar,Thresh,True,False
4241344856,diamond,,Zac,Azir,Samira,Nautilus,Shen,Lee Sin,Viktor,Kai'Sa,Morgana,True,False
4241322709,platinum,Aatrox,Nidalee,Qiyana,Jhin,Alistar,Cho'Gath,Zac,Ahri,Jinx,Nautilus,False,True
4241307610,diamond,Gangplank,Ekko,Yone,Tristana,Thresh,Ornn,Trundle,Anivia,Sivir,Vel'Koz,True,False
4255572669,diamond,Shen,Rek'Sai,Qiyana,Kai'Sa,Seraphine,Illaoi,Fiddlesticks,Sylas,Vayne,Yuumi,False,True
4252966112,diamond,Shen,Rek'Sai,Lissandra,Ezreal,Yuumi,Gangplank,Kha'Zix,Vladimir,Kai'Sa,Janna,False,True
4252927425,diamond,Shen,Rek'Sai,Malzahar,Lucian,Nami,Sylas,Vi,Vladimir,Xayah,Yuumi,True,False
4252923822,diamond,Kennen,Kayn,Sylas,Ezreal,Yuumi,Ornn,Rek'Sai,Akali,Draven,Zilean,False,True
4252877624,diamond,Kayn,Rek'Sai,Malphite,Kai'Sa,Renata Glasc,Akali,Hecarim,Fizz,Draven,Yuumi,True,False
4251023751,platinum,Akali,Kindred,Nunu & Willump,Twitch,Pyke,Nasus,Rek'Sai,Ahri,Jinx,Karma,False,True
4250991483,platinum,Malphite,Viego,Yone,Ashe,Zilean,Jax,Fiddlesticks,Qiyana,Samira,Lulu,False,True
4250956366,diamond,Mordekaiser,Ekko,Talon,Ezreal,Lux,Jax,Rek'Sai,Zed,Jhin,Yuumi,True,False
4250056147,platinum,Riven,Kayn,Viktor,Ashe,Vel'Koz,Malphite,Rek'Sai,Ahri,Yasuo,Lulu,True,False
4250031057,diamond,Shen,Rek'Sai,Zoe,Jinx,Thresh,Ornn,Lee Sin,Katarina,Miss Fortune,Ashe,True,False
4249085452,diamond,Shen,Rek'Sai,Veigar,Twitch,Yuumi,Nasus,Hecarim,Cassiopeia,Samira,Leona,False,True
4248928105,diamond,Jax,Rek'Sai,Veigar,Samira,Lulu,Darius,Ekko,Corki,Ezreal,Yuumi,True,False
4248920539,diamond,Shen,Rek'Sai,Zed,Veigar,Swain,Darius,Trundle,Vex,Lucian,Janna,True,False
4243630230,platinum,Yone,Rammus,Rumble,Xayah,Rakan,Jayce,Lillia,Talon,Ziggs,Morgana,False,True
4243495302,platinum,Aatrox,Taliyah,Zed,Caitlyn,Senna,Quinn,Warwick,Veigar,Jinx,Taric,True,False
4243389413,platinum,Trundle,Hecarim,Ahri,Jinx,Janna,Mordekaiser,Graves,Ryze,Lucian,Blitzcrank,True,False
4243334516,platinum,Singed,Pyke,Vex,Vayne,,Nasus,Graves,LeBlanc,Kai'Sa,Renata Glasc,True,False
4243269063,diamond,Jax,Seraphine,Zilean,Draven,,Aatrox,Rek'Sai,Veigar,Aphelios,Soraka,False,True
4243272221,,Urgot,Evelynn,Kha'Zix,Ezreal,Bard,Sett,Kindred,Zeri,Jinx,Janna,False,True
4243158705,platinum,Tryndamere,Diana,Akshan,Jinx,Nautilus,Darius,Ekko,Jayce,Samira,Nami,False,True
4243058447,platinum,Trundle,Udyr,Graves,Draven,Yuumi,Nasus,Jarvan IV,Veigar,Ezreal,Leona,True,False
4241666901,platinum,Jax,Taliyah,Akshan,,Janna,Aatrox,Viego,Orianna,Vayne,Lulu,True,False
4241670719,platinum,Fiora,Warwick,Zed,Samira,Alistar,Sett,Leona,Zilean,Ashe,,False,True
4241566331,platinum,Darius,Graves,Twisted Fate,Ezreal,Pyke,Irelia,Hecarim,Kassadin,Vayne,Nautilus,False,True
4241560888,platinum,Camille,Rek'Sai,Twisted Fate,Twitch,Seraphine,Mordekaiser,Rengar,Kai'Sa,Jinx,Pantheon,False,True
4241515435,platinum,Sett,Ekko,Yasuo,Twitch,Yuumi,Akali,Nunu & Willump,Akshan,Jinx,Senna,True,False
4241088171,platinum,Jayce,Graves,Fizz,Twitch,Janna,Yorick,Evelynn,Kassadin,Karthus,Senna,True,False
4241135171,platinum,Garen,Graves,Ahri,Jinx,Morgana,Gnar,Shaco,Twisted Fate,Samira,Leona,True,False
4241086032,platinum,Sion,Kayn,Fizz,Jhin,Zyra,Jax,Viego,Lissandra,Ashe,Yuumi,True,False
4241093714,platinum,,Fiddlesticks,Fizz,Vayne,Soraka,Jayce,Kayn,Twisted Fate,Ezreal,Nami,False,True
4241120678,platinum,Tryndamere,Lee Sin,Ekko,Jinx,Pyke,Camille,Kayn,Qiyana,Zeri,Thresh,True,False
4239620288,platinum,Akali,Kayn,Jayce,Kai'Sa,Yuumi,Poppy,Hecarim,Gangplank,Twitch,Vel'Koz,True,False
4239593005,platinum,Shen,Graves,Sylas,Kai'Sa,Soraka,Renekton,Rek'Sai,Corki,Akshan,Yuumi,True,False
4239549995,platinum,Warwick,Ekko,Yasuo,Caitlyn,Soraka,Kennen,Master Yi,Darius,Twitch,Lulu,True,False
4239425510,platinum,Wukong,Zac,Lux,Jhin,Leona,Garen,Warwick,Kennen,Zeri,Nautilus,False,True
4237291944,gold,Garen,Zac,Ahri,Aphelios,Nautilus,Jayce,Rammus,Ekko,Jhin,Blitzcrank,True,False
4237238354,platinum,Aatrox,Kayn,Pantheon,Jinx,Renata Glasc,Yone,Graves,Ryze,Jhin,Senna,False,True
4230276353,platinum,Darius,Graves,Ekko,Samira,Blitzcrank,Fiora,Kayn,Yasuo,Kog'Maw,Alistar,True,False
4209887087,platinum,Mordekaiser,Lillia,Annie,Vayne,Anivia,Shen,Ekko,Ahri,Jhin,Yuumi,False,True
4209884115,gold,Garen,Rammus,Gangplank,Ziggs,Brand,Tryndamere,Amumu,Jayce,Jhin,Heimerdinger,False,True
4209863927,platinum,Riven,Xin Zhao,Ziggs,Jhin,Leona,Sion,Kindred,Zoe,Draven,Shaco,False,True
4209851566,platinum,Irelia,Diana,Ahri,Caitlyn,Blitzcrank,Sett,Graves,Galio,Kai'Sa,Yuumi,True,False
4209425606,platinum,Irelia,Master Yi,Ekko,Xayah,Lux,Volibear,Hecarim,Diana,Kai'Sa,Blitzcrank,True,False
4209358621,gold,Camille,Xin Zhao,Ahri,Ashe,Karma,Darius,Jarvan IV,Corki,Miss Fortune,Lulu,False,True
4209326121,platinum,Mordekaiser,Master Yi,Zed,Jhin,Blitzcrank,Tahm Kench,Kayn,Lissandra,Caitlyn,Xerath,True,False
4209246773,platinum,Irelia,Kindred,Diana,Jhin,Leona,Darius,Elise,Fizz,Kai'Sa,Nautilus,True,False
4209199147,gold,Teemo,Trundle,Ahri,Jhin,Xerath,Malphite,Kha'Zix,Lissandra,Yasuo,Senna,True,False
4209172219,platinum,Gragas,Nocturne,Qiyana,Jinx,Sona,Kayle,Xin Zhao,Ahri,Jhin,Soraka,True,False
4207220491,platinum,Shen,Shaco,Katarina,Tristana,Swain,Fiora,Rek'Sai,Ekko,Kai'Sa,Thresh,True,False
4207176960,gold,Akali,Jarvan IV,Ahri,Draven,Pantheon,Sett,Kindred,Ekko,Lucian,Nami,True,False
4207173720,platinum,Shen,Xin Zhao,Vladimir,Tristana,Vel'Koz,Nasus,Rek'Sai,Ekko,Jinx,Lulu,False,True
4207190310,gold,Teemo,Mordekaiser,Irelia,Ezreal,Lux,Vayne,Rek'Sai,Ekko,Jhin,Karma,False,True
4207098448,platinum,Maokai,Graves,Brand,Aphelios,Thresh,Darius,Xin Zhao,Ekko,Ezreal,Anivia,True,False
4207134856,gold,Garen,Diana,Yasuo,Jinx,Nautilus,Akali,Xin Zhao,Brand,Jhin,Warwick,False,True
4207083298,platinum,Garen,Ekko,Pyke,Aphelios,Nami,Urgot,Rek'Sai,Galio,Vayne,Bard,False,True
4205764516,platinum,Camille,Viego,Ekko,Kai'Sa,Nami,Jax,Diana,Xin Zhao,Jhin,Taric,True,False
4204832442,gold,Ornn,Kindred,Ekko,Kai'Sa,Yuumi,Shen,Qiyana,Veigar,Zeri,Lulu,False,True
4204817897,platinum,Karma,Vi,Ekko,Ezreal,Pyke,Vladimir,Rek'Sai,Yasuo,Zeri,Thresh,True,False
4204780581,platinum,Kled,Amumu,Jhin,Veigar,Lux,Aatrox,Graves,Ekko,Twitch,Lulu,False,True
